user_id,age_group,gender,country,device_type,signup_source,signup_date,trial_end_date,subscription_date,cancellation_date,last_active_date,is_premium,free_trial_used,cancelled_subscription,subscription_plan,monthly_cost,payment_method,daily_listening_mins,skip_rate,repeat_play_count,playlist_count
U00044,,Other,UK,mobile,,2021-04-30,,2021-08-31,2022-06-05,2024-06-12,1,0,1,student,4.99,paypal,133.0,0.16,5.0,41.0
U00275,18-24,Other,UK,desktop,organic,2022-12-07,,2023-01-07,2023-06-30,2024-05-30,1,0,1,student,4.99,,67.0,0.99,79.0,23.0
U01802,25-34,M,Brazil,mobile,social_media,2021-10-06,,2021-11-02,,2024-03-23,1,0,0,family,15.99,apple_pay,115.0,,95.0,0.0
U00102,35-44,F,India,desktop,referral,2022-01-06,2022-02-05,2022-04-16,,2023-03-30,1,1,0,individual,9.99,card,172.0,0.27,82.0,31.0
U00924,55+,,UK,smart_tv,referral,2022-11-20,,2023-03-13,,2023-03-23,1,0,0,family,15.99,google_pay,48.0,0.12,25.0,43.0
U01019,18-24,Other,UK,desktop,ad,2023-12-14,2024-03-30,2024-01-06,,2023-03-30,1,1,0,individual,9.99,apple_pay,9.0,0.95,34.0,14.0
U00108,25-34,Other,UK,mobile,referral,2023-10-30,2023-04-11,2024-03-30,,2024-03-30,1,1,0,student,4.99,google_pay,,0.45,73.0,15.0
U00728,,Prefer not to say,UK,mobile,,2021-12-17,,,,2023-05-30,0,0,0,free,,,138.0,0.76,83.0,
U00498,55+,Other,Germany,mobile,social_media,2023-03-30,2023-03-30,2023-07-10,2025-01-15,2023-10-16,1,1,1,family,15.99,card,95.0,0.61,52.0,8.0
U01533,45-54,F,UK,desktop,organic,2021-03-30,,2021-02-28,2021-04-27,2023-11-20,1,0,1,student,4.99,card,119.0,0.16,21.0,1.0
U00937,35-44,Other,Germany,mobile,,2021-03-30,2021-12-11,2021-12-30,2022-03-30,2023-02-16,1,1,1,student,4.99,apple_pay,108.0,0.24,17.0,1.0
U01340,18-24,Other,UK,desktop,,2021-11-18,,2022-04-30,2022-07-23,2023-06-10,1,0,1,family,15.99,apple_pay,169.0,0.46,52.0,42.0
U01845,55+,Prefer not to say,Germany,desktop,,2022-05-31,,2022-07-29,2024-08-03,2023-02-06,1,0,1,individual,9.99,card,158.0,0.98,1.0,24.0
U01147,55+,Other,UK,desktop,organic,2022-05-24,,,,2024-06-18,0,0,0,free,0.0,,148.0,0.29,29.0,13.0
U01342,25-34,Prefer not to say,UK,tablet,referral,2022-01-30,,,,2023-03-04,0,0,0,free,0.0,,82.0,0.85,30.0,15.0
U01133,25-34,Prefer not to say,UK,mobile,organic,2023-08-30,2023-09-30,2023-02-12,2024-10-09,2024-05-17,1,1,1,family,15.99,google_pay,10.0,0.17,93.0,44.0
U00782,45-54,M,UK,tablet,social_media,2023-02-25,2023-03-30,2023-03-16,,2024-03-24,1,1,0,student,4.99,card,43.0,0.3,73.0,29.0
U00073,45-54,Prefer not to say,UK,desktop,,2021-07-05,,2021-03-30,,2023-05-30,1,0,0,family,15.99,google_pay,60.0,0.32,38.0,50.0
U01849,45-54,Other,UK,desktop,ad,2023-07-23,2023-08-30,2023-09-03,,2023-07-24,1,1,0,family,15.99,apple_pay,16.0,0.0,47.0,7.0
U01256,25-34,Prefer not to say,,,referral,2023-07-25,,2023-03-30,2025-07-29,2023-08-28,1,0,1,individual,9.99,apple_pay,48.0,0.03,90.0,49.0
U01774,55+,Prefer not to say,India,mobile,social_media,2023-03-30,,2024-04-30,,2024-05-01,1,0,0,family,15.99,google_pay,41.0,0.16,84.0,2.0
U00766,18-24,Prefer not to say,India,,referral,2023-03-30,,2023-09-27,2024-03-21,2023-03-10,1,0,1,,9.99,apple_pay,142.0,0.29,54.0,5.0
U00482,35-44,Prefer not to say,UK,mobile,,2023-07-18,2023-08-17,,,2023-11-30,0,1,0,free,0.0,,29.0,0.84,35.0,20.0
U01107,55+,Prefer not to say,US,mobile,,2023-02-20,,2023-03-30,,2024-08-25,1,0,0,family,15.99,paypal,81.0,0.86,55.0,50.0
U00507,55+,M,Australia,smart_tv,,2023-12-23,,2024-03-30,2024-09-06,2023-11-13,1,0,1,individual,9.99,paypal,172.0,0.39,76.0,40.0
U00716,18-24,M,UK,mobile,,2022-02-16,,2022-07-16,,2023-03-30,1,0,0,individual,9.99,paypal,165.0,0.9,37.0,14.0
U00870,18-24,F,India,desktop,referral,2022-10-15,2022-11-14,,,2023-03-30,0,1,0,free,,,2.0,,2.0,32.0
U00783,25-34,F,US,,social_media,2021-02-26,,2021-03-28,2021-08-30,2023-06-12,1,0,1,individual,9.99,google_pay,64.0,,37.0,7.0
U00702,18-24,F,US,desktop,,2023-12-30,,2024-05-02,2024-03-30,2023-12-30,1,0,1,student,4.99,card,57.0,0.33,91.0,39.0
U00916,35-44,Other,UK,smart_tv,social_media,2023-02-06,,2023-09-12,,2024-10-13,1,0,0,family,15.99,apple_pay,166.0,0.26,33.0,21.0
U00312,25-34,Other,UK,mobile,referral,2021-09-30,2021-03-30,2022-03-05,2022-10-30,,1,1,1,individual,9.99,apple_pay,157.0,0.31,72.0,47.0
U00880,,M,UK,mobile,ad,2022-03-30,,2022-03-30,2024-03-30,2024-03-17,1,0,1,individual,9.99,apple_pay,,0.31,94.0,11.0
U00406,35-44,F,UK,mobile,ad,2021-11-30,2021-06-12,2022-09-02,,2024-12-15,1,1,0,family,15.99,card,45.0,0.37,31.0,47.0
U01209,45-54,Other,UK,mobile,social_media,2022-11-04,2022-04-12,2023-01-03,2024-06-30,2023-05-30,1,1,1,student,4.99,paypal,21.0,0.98,26.0,
U01718,35-44,Other,Germany,mobile,,2023-06-25,2023-07-25,,,2024-04-02,0,1,0,free,0.0,,138.0,0.43,88.0,13.0
U00310,25-34,F,UK,mobile,,2021-04-30,,,,2023-01-14,0,0,0,free,0.0,,44.0,0.49,96.0,47.0
U00227,25-34,Prefer not to say,Canada,desktop,organic,2022-03-30,2022-12-22,,,2023-08-30,0,1,0,free,0.0,,158.0,,100.0,21.0
U01870,55+,F,US,mobile,organic,2022-06-03,,2022-06-29,,2024-01-24,1,0,0,family,15.99,apple_pay,149.0,0.24,58.0,32.0
U01363,45-54,M,UK,tablet,social_media,2022-04-09,,,,2023-12-10,0,0,0,free,0.0,,17.0,0.47,11.0,15.0
U01582,,,India,desktop,social_media,2023-03-30,2023-03-30,2024-01-06,,2024-01-06,1,1,0,individual,9.99,card,127.0,0.05,95.0,26.0
U01690,35-44,M,UK,mobile,organic,2022-03-30,2022-10-02,2023-02-14,,2024-01-15,1,1,0,individual,9.99,card,117.0,0.52,45.0,23.0
U01942,45-54,M,US,tablet,,2021-09-27,,,,2024-03-30,0,0,0,free,0.0,,12.0,0.23,88.0,
U00149,18-24,M,US,desktop,ad,2023-07-30,,2023-10-29,2025-03-30,2023-03-30,1,0,1,,15.99,apple_pay,117.0,0.28,64.0,38.0
U01799,25-34,M,India,mobile,referral,2021-03-30,,2021-11-05,2023-10-15,2024-11-23,1,0,1,family,,apple_pay,27.0,0.74,81.0,35.0
U01556,,Prefer not to say,UK,tablet,organic,2021-06-22,,2021-10-12,2022-03-30,2024-02-17,1,0,1,family,15.99,paypal,1.0,0.0,38.0,17.0
U01546,25-34,F,UK,desktop,,2022-05-30,2022-03-30,2022-10-30,,2023-02-01,1,1,0,,15.99,apple_pay,90.0,0.64,76.0,28.0
U01408,25-34,Prefer not to say,France,desktop,,2023-07-30,2023-08-21,2023-10-30,2024-11-09,2023-04-15,1,1,1,student,4.99,,31.0,0.67,57.0,23.0
U00889,,F,US,mobile,,2023-11-11,2023-12-30,2024-01-28,2024-06-28,2023-06-30,1,1,1,,4.99,apple_pay,30.0,0.85,61.0,5.0
U00576,35-44,M,UK,mobile,social_media,2022-10-03,2022-11-30,2023-03-30,2023-03-30,2024-08-09,1,1,1,family,15.99,apple_pay,153.0,0.73,73.0,11.0
U00558,18-24,Prefer not to say,Germany,desktop,,2023-09-28,2023-03-30,2024-02-29,,2024-04-30,1,1,0,student,4.99,apple_pay,45.0,0.62,66.0,46.0
U01616,18-24,Prefer not to say,UK,mobile,organic,2021-05-30,2021-06-01,2021-09-01,2023-03-30,,1,1,1,family,15.99,card,103.0,0.23,45.0,0.0
U01186,25-34,,UK,mobile,,2022-07-25,,2022-11-17,2024-08-24,2023-10-07,1,0,1,family,15.99,card,114.0,0.52,64.0,21.0
U01640,25-34,Prefer not to say,India,desktop,referral,2022-02-28,2022-03-10,2022-06-02,,2024-08-02,1,1,0,student,4.99,apple_pay,19.0,0.36,64.0,24.0
U01392,35-44,M,India,mobile,organic,2022-11-26,,2022-12-30,2023-07-06,2024-12-30,1,0,1,student,4.99,apple_pay,3.0,0.64,74.0,3.0
U01291,25-34,Other,France,mobile,ad,2022-10-23,,,,,0,0,0,free,0.0,,90.0,0.81,40.0,47.0
U01527,55+,Other,UK,mobile,social_media,2022-12-05,,2023-02-22,2023-09-30,2024-11-30,1,0,1,family,15.99,google_pay,123.0,0.19,34.0,45.0
U01024,55+,F,US,tablet,social_media,2021-08-30,,2021-12-30,,2024-07-26,1,0,0,family,15.99,google_pay,,0.03,43.0,13.0
U00287,35-44,Prefer not to say,US,,referral,2021-03-12,2021-04-11,2021-07-07,,2024-12-26,1,1,0,individual,,apple_pay,43.0,0.55,91.0,9.0
U01659,45-54,Other,Brazil,desktop,ad,2021-02-28,,2021-03-30,2021-03-30,2023-03-09,1,0,1,family,15.99,paypal,9.0,0.28,61.0,25.0
U00781,45-54,F,Germany,mobile,referral,2022-03-20,,2022-03-23,,2023-03-04,1,0,0,family,15.99,google_pay,,0.77,98.0,2.0
U00599,,M,India,tablet,social_media,2022-08-16,2022-09-15,2023-06-02,,2024-07-19,1,1,0,student,4.99,card,7.0,0.28,34.0,42.0
U00988,35-44,Prefer not to say,US,mobile,organic,2021-02-23,,,,2023-08-10,0,0,0,free,,,105.0,0.94,33.0,23.0
U01044,18-24,Other,India,mobile,organic,2022-03-30,2022-11-19,2022-12-28,2023-03-30,2024-06-03,1,1,1,student,4.99,apple_pay,83.0,0.98,99.0,8.0
U01692,25-34,M,US,mobile,referral,2021-05-22,2021-06-21,2021-10-22,,2023-05-30,1,1,0,individual,9.99,card,13.0,0.93,40.0,20.0
U01641,18-24,Prefer not to say,UK,mobile,referral,2023-03-30,2023-02-27,2023-06-20,2024-03-30,2024-08-29,1,1,1,individual,9.99,apple_pay,170.0,0.11,70.0,49.0
U01201,55+,M,UK,mobile,referral,2021-11-17,,2022-04-01,,2024-02-14,1,0,0,student,4.99,paypal,29.0,0.61,24.0,10.0
U01272,35-44,F,Brazil,smart_tv,ad,2022-12-13,2023-12-01,2023-12-05,,2024-06-14,1,1,0,individual,9.99,paypal,147.0,0.92,69.0,11.0
U00856,35-44,Prefer not to say,UK,desktop,organic,2022-03-30,2022-03-17,2022-04-26,,2024-05-30,1,1,0,student,4.99,google_pay,145.0,0.17,70.0,0.0
U01652,45-54,M,India,smart_tv,organic,2022-08-30,,2022-10-18,2024-11-06,2023-03-30,1,0,1,student,4.99,apple_pay,159.0,0.46,26.0,39.0
U00679,45-54,Other,India,mobile,organic,2023-07-19,,2023-03-30,,2023-06-30,1,0,0,family,15.99,paypal,116.0,0.66,65.0,41.0
U01246,45-54,F,UK,mobile,,2021-04-09,2021-05-30,,,2023-09-30,0,1,0,free,0.0,,126.0,0.6,27.0,44.0
U01088,45-54,M,UK,desktop,ad,2023-12-30,,,,2024-05-30,0,0,0,free,0.0,,59.0,0.79,47.0,6.0
U00610,45-54,Prefer not to say,UK,desktop,ad,2023-07-25,,,,2024-02-01,0,0,0,free,0.0,,13.0,,90.0,
U01341,45-54,Prefer not to say,UK,mobile,social_media,2021-02-06,,2021-07-16,2021-09-22,2024-07-30,1,0,1,individual,9.99,card,156.0,0.32,53.0,27.0
U01028,25-34,Prefer not to say,US,desktop,organic,2021-03-30,,2021-06-30,,2024-01-30,1,0,0,individual,9.99,card,118.0,0.15,83.0,37.0
U01473,18-24,Other,Germany,mobile,,2023-12-30,,2024-05-18,,2024-05-10,1,0,0,student,4.99,card,51.0,,80.0,3.0
U01848,45-54,,UK,mobile,referral,2021-03-03,,2021-03-30,2022-08-30,2024-09-03,1,0,1,family,15.99,card,73.0,0.5,,13.0
U00494,35-44,M,India,desktop,,2021-06-06,2021-07-06,2021-07-14,,2024-10-23,1,1,0,individual,9.99,card,61.0,0.84,78.0,8.0
U01365,25-34,F,Canada,mobile,social_media,2023-04-16,,,,2023-04-23,0,0,0,,0.0,,30.0,0.27,67.0,17.0
U00278,55+,M,US,mobile,,2023-03-30,2023-11-02,2023-10-30,,2024-09-08,1,1,0,student,4.99,google_pay,51.0,0.29,48.0,2.0
U01914,55+,F,Canada,mobile,social_media,2023-08-16,2023-09-15,,,2024-10-03,0,1,0,free,0.0,,53.0,0.14,58.0,24.0
U00359,18-24,Other,UK,mobile,,2023-03-30,2023-09-10,2023-10-12,,,1,1,0,student,4.99,paypal,92.0,0.95,23.0,10.0
U01526,45-54,Other,France,mobile,organic,2022-11-05,2022-12-30,2022-12-30,2024-01-30,2024-01-30,1,1,1,individual,9.99,paypal,1.0,0.59,53.0,8.0
U00237,45-54,M,Australia,mobile,social_media,2023-03-30,2023-09-30,2023-02-10,,,1,1,0,family,15.99,card,85.0,0.07,31.0,12.0
U00552,45-54,M,US,,referral,2021-05-26,2021-06-25,2021-03-30,2022-03-30,2023-04-21,1,1,1,student,4.99,paypal,109.0,0.58,31.0,38.0
U01935,18-24,Prefer not to say,UK,mobile,,2021-03-30,2021-08-02,2021-11-01,2022-03-30,,1,1,1,student,4.99,paypal,4.0,0.06,3.0,29.0
U00953,18-24,M,France,desktop,,2022-01-24,2022-02-23,2022-03-27,,2024-04-14,1,1,0,individual,9.99,google_pay,129.0,0.57,11.0,20.0
U00209,45-54,,India,desktop,social_media,2023-07-08,,2023-03-30,,2024-02-06,1,0,0,family,,apple_pay,152.0,0.99,2.0,30.0
U01824,45-54,M,UK,mobile,,2022-12-30,,2023-04-14,,2023-07-03,1,0,0,student,4.99,card,91.0,0.93,91.0,18.0
U01614,55+,F,,mobile,ad,2021-05-30,2021-06-15,2021-07-21,2022-08-07,2024-08-30,1,1,1,,9.99,google_pay,154.0,0.1,88.0,31.0
U00059,25-34,Other,US,mobile,referral,2022-12-30,2023-01-30,2023-03-30,,2024-05-23,1,1,0,family,15.99,card,65.0,0.63,,13.0
U00632,25-34,Prefer not to say,,mobile,,2023-09-18,,2024-03-07,,2023-12-29,1,0,0,individual,9.99,paypal,173.0,0.31,18.0,22.0
U01638,35-44,M,UK,mobile,ad,2023-05-11,2023-06-10,2023-09-04,,2024-03-04,1,1,0,family,15.99,card,56.0,0.22,27.0,50.0
U01927,,Other,Australia,mobile,social_media,2022-03-23,2022-04-30,,,,0,1,0,free,0.0,,89.0,0.61,15.0,24.0
U01631,45-54,M,US,tablet,ad,2021-03-30,,2021-12-30,,2024-09-09,1,0,0,family,15.99,google_pay,133.0,0.78,20.0,20.0
U00364,25-34,F,UK,mobile,social_media,2023-03-30,,,,2023-05-24,0,0,0,free,0.0,,164.0,0.55,31.0,22.0
U00506,35-44,F,France,mobile,organic,2021-05-30,2021-06-29,,,2024-02-29,0,1,0,free,0.0,,16.0,0.14,50.0,42.0
U01092,25-34,Other,Germany,smart_tv,,2021-10-21,,,,2024-06-30,0,0,0,free,0.0,,35.0,0.05,85.0,41.0
U01162,25-34,M,US,mobile,,2021-06-30,,2021-11-24,2023-02-16,2024-06-30,1,0,1,family,15.99,card,177.0,0.38,62.0,30.0
U01658,18-24,M,US,desktop,referral,2023-08-04,,2023-03-10,2024-10-30,2023-10-15,1,0,1,individual,9.99,card,78.0,0.83,34.0,10.0
U01819,45-54,M,Australia,desktop,social_media,2023-03-29,,,,2023-05-23,0,0,0,free,0.0,,17.0,0.07,69.0,42.0
U01321,18-24,F,UK,mobile,organic,2023-01-11,2023-02-10,2023-05-27,,2024-04-30,1,1,0,individual,9.99,apple_pay,52.0,,95.0,6.0
U01037,18-24,Other,Germany,tablet,social_media,2023-04-03,,2023-01-06,,2023-01-30,1,0,0,student,4.99,google_pay,130.0,0.1,34.0,30.0
U00866,45-54,M,UK,mobile,referral,2021-03-30,,,,2024-08-30,0,0,0,free,0.0,,69.0,0.61,90.0,32.0
U00119,25-34,Prefer not to say,Australia,desktop,,2021-08-09,2021-08-09,,,2023-11-07,0,1,0,free,0.0,,,0.7,45.0,50.0
U00810,45-54,Other,UK,mobile,,2021-03-30,,2021-10-19,,2023-07-22,1,0,0,family,15.99,paypal,155.0,0.22,58.0,37.0
U00523,35-44,M,UK,tablet,referral,2023-05-10,2023-03-30,2023-05-29,2024-07-24,2023-08-30,1,1,1,student,4.99,google_pay,158.0,0.56,35.0,
U00514,,F,Germany,desktop,,2021-03-30,2021-06-15,2021-08-09,2022-02-20,2024-03-30,1,1,1,individual,9.99,paypal,38.0,0.79,7.0,
U00082,25-34,M,UK,mobile,ad,2021-03-17,2021-03-30,2021-03-30,2022-03-30,2023-11-05,1,1,1,individual,9.99,google_pay,,0.48,72.0,
U01624,35-44,F,UK,,social_media,2022-07-30,2022-08-11,,,2024-12-30,0,1,0,free,0.0,,48.0,0.57,77.0,48.0
U00765,18-24,F,UK,desktop,referral,2021-04-01,2021-03-30,2021-05-30,,2024-07-05,1,1,0,individual,9.99,google_pay,95.0,0.12,95.0,37.0
U01673,55+,M,Germany,mobile,ad,2021-04-15,,2021-03-30,,2024-07-10,1,0,0,individual,9.99,paypal,,1.0,47.0,14.0
U00381,35-44,F,UK,mobile,organic,2022-07-01,,,,2023-03-30,0,0,0,free,0.0,,59.0,0.57,82.0,45.0
U01992,45-54,F,UK,mobile,,2021-03-30,2021-05-30,2021-09-24,,2023-03-30,1,1,0,,4.99,apple_pay,,0.42,27.0,32.0
U01748,35-44,M,US,mobile,,2023-12-12,2024-01-30,2024-02-01,,2024-04-30,1,1,0,family,15.99,google_pay,112.0,0.4,56.0,18.0
U00085,25-34,Prefer not to say,UK,mobile,social_media,2022-05-11,,2022-08-26,2023-06-30,2024-07-30,1,0,1,student,4.99,,55.0,0.26,32.0,29.0
U01736,45-54,F,France,mobile,organic,2021-01-18,,2021-01-18,2022-03-30,2024-12-08,1,0,1,family,15.99,card,98.0,0.97,67.0,31.0
U00673,18-24,,India,tablet,ad,2022-04-30,2022-05-30,,,2024-09-27,0,1,0,free,0.0,,9.0,0.85,92.0,17.0
U00330,25-34,Prefer not to say,India,smart_tv,ad,,2024-01-01,2024-03-30,2024-10-16,2023-04-30,1,1,1,individual,9.99,google_pay,60.0,0.11,50.0,46.0
U00007,45-54,Other,UK,mobile,referral,2023-10-30,,2024-03-30,,2024-12-24,1,0,0,individual,9.99,card,76.0,0.11,73.0,48.0
U00788,25-34,F,UK,smart_tv,,2023-11-30,2023-12-04,2023-12-20,2024-02-29,2023-03-21,1,1,1,,15.99,paypal,14.0,0.67,,6.0
U01713,18-24,F,Australia,tablet,referral,2022-10-30,,2023-03-12,,2023-06-16,1,0,0,individual,9.99,card,106.0,0.4,62.0,19.0
U00825,45-54,Prefer not to say,Germany,desktop,ad,2022-09-12,2022-10-12,2022-09-10,,2023-03-30,1,1,0,family,15.99,paypal,,0.31,88.0,36.0
U01266,25-34,Prefer not to say,Canada,mobile,ad,2022-10-30,,2022-12-28,,,1,0,0,family,15.99,paypal,4.0,0.33,35.0,8.0
U00452,55+,M,Brazil,desktop,organic,2023-11-27,2023-12-27,,,2023-05-07,0,1,0,free,0.0,,179.0,0.3,4.0,20.0
U00491,55+,Prefer not to say,UK,mobile,organic,2021-03-30,,2021-06-28,,,1,0,0,student,4.99,paypal,124.0,0.93,75.0,9.0
U01805,45-54,Other,UK,smart_tv,,2023-09-30,2023-10-30,2024-02-19,,2024-03-30,1,1,0,student,4.99,google_pay,53.0,0.17,73.0,6.0
U00288,55+,Other,UK,mobile,,2021-06-04,,2021-10-06,2022-04-15,2024-03-30,1,0,1,family,15.99,paypal,112.0,0.69,94.0,7.0
U00966,18-24,F,France,mobile,,,,2022-09-30,2023-04-30,2023-03-30,1,0,1,student,4.99,apple_pay,57.0,0.4,51.0,19.0
U00088,55+,Prefer not to say,UK,desktop,organic,2023-11-15,2023-12-15,2023-12-21,,2024-02-29,1,1,0,individual,9.99,paypal,119.0,0.48,90.0,31.0
U01415,35-44,Other,Canada,mobile,social_media,2022-09-25,,2023-01-09,2023-08-12,2023-07-30,1,0,1,family,15.99,paypal,87.0,0.41,21.0,24.0
U00807,18-24,Prefer not to say,US,desktop,referral,2021-02-15,2021-03-17,2021-07-11,,2023-08-25,1,1,0,,9.99,card,87.0,0.33,,43.0
U00746,25-34,Prefer not to say,UK,mobile,,2022-09-28,,2023-03-30,2024-12-19,2024-08-28,1,0,1,individual,9.99,,,0.06,81.0,13.0
U01442,18-24,Prefer not to say,Brazil,mobile,ad,2021-03-24,,2021-12-05,2022-08-30,2023-08-18,1,0,1,individual,9.99,apple_pay,11.0,0.75,11.0,46.0
U01761,18-24,M,France,mobile,social_media,2022-03-15,,2022-04-05,2023-09-30,2024-11-30,1,0,1,student,4.99,apple_pay,22.0,0.35,82.0,33.0
U00846,18-24,Prefer not to say,UK,mobile,,2021-03-30,2021-03-30,2021-11-04,2023-09-30,2024-10-30,1,1,1,individual,9.99,,76.0,0.2,86.0,46.0
U01607,35-44,F,UK,mobile,,2023-06-15,2023-07-15,,,2023-08-20,0,1,0,free,0.0,,155.0,,71.0,44.0
U01551,25-34,Prefer not to say,UK,mobile,social_media,2022-08-21,,,,,0,0,0,free,0.0,,,0.65,6.0,3.0
U01707,55+,M,UK,mobile,referral,2021-01-16,,2021-01-27,,2023-11-01,1,0,0,family,15.99,paypal,128.0,0.95,,7.0
U00328,25-34,F,UK,mobile,,2023-05-30,2023-03-30,,,2024-10-11,0,1,0,free,0.0,,162.0,0.93,48.0,24.0
U00443,55+,M,UK,smart_tv,organic,2021-01-30,,2021-06-05,,2024-03-26,1,0,0,family,15.99,paypal,83.0,0.73,60.0,
U00820,55+,Prefer not to say,UK,smart_tv,ad,2023-08-12,,2023-11-15,,2024-02-29,1,0,0,family,15.99,google_pay,168.0,0.17,22.0,42.0
U01118,35-44,F,Germany,desktop,social_media,2022-03-30,,,,,0,0,0,free,0.0,,131.0,0.9,29.0,24.0
U00980,55+,M,US,desktop,organic,2021-06-18,,2021-10-30,,2023-06-21,1,0,0,family,15.99,apple_pay,142.0,,98.0,4.0
U00933,18-24,Other,Germany,mobile,ad,2021-08-17,2021-09-16,,,,0,1,0,free,0.0,,159.0,0.23,,18.0
U00178,35-44,Prefer not to say,UK,mobile,,2023-02-28,2023-03-30,2023-03-30,,2024-07-05,1,1,0,student,4.99,google_pay,97.0,0.65,90.0,41.0
U01912,18-24,Other,US,mobile,ad,2023-12-12,,,,2023-11-19,0,0,0,free,0.0,,114.0,0.86,95.0,37.0
U00745,35-44,Prefer not to say,UK,tablet,organic,2022-10-30,2022-11-24,2022-03-30,2023-06-30,2024-03-30,1,1,1,student,4.99,card,63.0,0.29,44.0,30.0
U00087,55+,Other,India,desktop,ad,2021-05-12,,2021-10-30,2023-03-30,2024-07-30,1,0,1,family,15.99,apple_pay,36.0,0.9,12.0,33.0
U01503,18-24,Prefer not to say,Canada,mobile,referral,2022-03-30,2022-03-30,2022-08-26,,2023-03-20,1,1,0,individual,9.99,card,104.0,0.89,2.0,8.0
U01969,55+,F,US,mobile,,2021-12-01,2021-02-11,2021-11-04,2022-05-25,2023-12-27,1,1,1,,15.99,card,134.0,0.54,52.0,20.0
U00458,35-44,F,UK,mobile,referral,2022-03-22,2022-03-30,2022-06-05,2023-02-15,2024-03-30,1,1,1,,9.99,google_pay,60.0,0.14,82.0,19.0
U01894,35-44,Prefer not to say,US,desktop,,2022-01-31,,2022-05-04,2023-01-15,2023-06-07,1,0,1,student,4.99,google_pay,23.0,0.24,27.0,28.0
U00055,25-34,Prefer not to say,France,desktop,referral,2023-03-30,,2023-09-20,,2024-05-29,1,0,0,individual,9.99,apple_pay,56.0,0.13,56.0,41.0
U01555,35-44,M,US,mobile,referral,2023-09-30,,,,2024-03-02,0,0,0,free,0.0,,63.0,0.32,95.0,12.0
U00644,55+,F,India,,organic,2021-03-30,,2022-02-04,,2023-07-07,1,0,0,family,15.99,apple_pay,45.0,0.85,33.0,
U00678,35-44,M,UK,,referral,2023-08-11,2023-03-30,2023-08-30,,2024-02-25,1,1,0,individual,9.99,paypal,125.0,0.65,37.0,20.0
U00222,45-54,F,US,tablet,referral,2021-03-30,,2022-01-30,,2024-09-30,1,0,0,family,15.99,card,132.0,0.67,43.0,41.0
U00114,25-34,Other,US,mobile,referral,2023-03-30,2023-05-11,,,2023-02-28,0,1,0,free,0.0,,85.0,0.75,81.0,5.0
U01289,35-44,Prefer not to say,UK,smart_tv,,2023-03-30,,2023-11-07,2024-07-30,2024-05-02,1,0,1,student,4.99,google_pay,22.0,0.73,14.0,18.0
U01270,25-34,,Brazil,mobile,ad,2021-06-16,2021-07-16,2021-10-09,2023-07-18,2024-02-09,1,1,1,individual,9.99,google_pay,61.0,0.38,80.0,1.0
U01045,,Prefer not to say,Germany,mobile,social_media,2021-07-04,,2021-03-30,2023-05-16,,1,0,1,family,15.99,google_pay,132.0,0.69,,40.0
U00175,18-24,F,UK,mobile,ad,2023-03-30,2023-07-24,2023-12-30,,2023-03-30,1,1,0,,4.99,google_pay,,,48.0,21.0
U01240,18-24,Prefer not to say,UK,smart_tv,,2022-04-06,2022-04-07,2022-06-30,,2023-01-21,1,1,0,,9.99,apple_pay,102.0,0.66,48.0,19.0
U00590,18-24,M,UK,mobile,,2022-03-23,,2022-10-08,,2023-01-25,1,0,0,family,15.99,paypal,71.0,0.93,92.0,13.0
U01613,25-34,F,US,mobile,,2021-07-30,2021-12-08,2021-04-10,,2023-08-30,1,1,0,individual,,card,165.0,0.27,67.0,29.0
U00019,35-44,Prefer not to say,US,mobile,referral,2023-01-18,,2023-07-16,,2024-10-31,1,0,0,student,4.99,,170.0,0.23,23.0,8.0
U00424,55+,M,UK,mobile,,2023-11-08,,2023-12-30,,2023-01-12,1,0,0,individual,9.99,apple_pay,106.0,0.26,34.0,9.0
U01388,25-34,Other,US,smart_tv,ad,2022-02-28,,2022-03-03,2023-07-05,2023-09-15,1,0,1,individual,9.99,paypal,24.0,0.17,98.0,10.0
U00286,45-54,F,,mobile,organic,2021-09-18,,2021-03-30,2023-09-03,2023-01-07,1,0,1,family,15.99,,58.0,0.33,97.0,12.0
U01801,45-54,Prefer not to say,UK,mobile,organic,2023-05-07,,2023-08-30,,2023-05-11,1,0,0,family,15.99,paypal,94.0,0.99,21.0,22.0
U00429,55+,Prefer not to say,Germany,tablet,referral,2023-10-30,2023-11-18,2023-03-30,,,1,1,0,student,4.99,paypal,158.0,0.63,84.0,6.0
U01563,45-54,F,Brazil,mobile,organic,2022-09-16,,2022-10-30,2022-11-11,2024-03-30,1,0,1,individual,9.99,card,125.0,0.77,10.0,36.0
U00670,55+,Prefer not to say,UK,mobile,,2022-09-08,,2022-09-28,,2023-03-30,1,0,0,student,4.99,paypal,46.0,0.51,85.0,22.0
U00032,,F,UK,desktop,,2021-03-18,2021-04-17,,,2023-04-23,0,1,0,free,,,163.0,0.34,58.0,50.0
U00998,55+,M,UK,mobile,ad,2022-07-11,,2022-07-30,,2023-04-18,1,0,0,family,15.99,card,169.0,0.93,21.0,2.0
U00723,25-34,M,UK,mobile,social_media,2021-03-30,,2021-03-30,,2023-03-30,1,0,0,family,15.99,google_pay,135.0,0.13,41.0,42.0
U01941,25-34,Prefer not to say,UK,desktop,ad,2023-01-06,2023-07-30,,,2024-03-30,0,1,0,free,0.0,,123.0,0.81,59.0,18.0
